ID,Season,Player Name,Team,Position,Games Played (G),Games Started (GS),Minutes Played (MP),Field Goals Made (FG),Field Goal Attempts (FGA),Field Goal Percentage (FG%),3-Point Field Goals Made (3P),3-Point Field Goal Attempts (3PA),3-Point Field Goal Percentage (3P%),2-Point Field Goals Made (2P),2-Point Field Goal Attempts (2PA),2-Point Field Goal Percentage (2P%),Effective Field Goal Percentage (eFG%),Free Throws Made (FT),Free Throw Attempts (FTA),Free Throw Percentage (FT%),Offensive Rebounds (ORB),Offensive Rebound Percentage (ORB%),Defensive Rebounds (DRB),Defensive Rebound Percentage (DRB%),Total Rebounds (TRB),Total Rebounds Per Game,Total Rebound Percentage (TRB%),Assists (AST),Assist Percentage (AST%),Steals (STL),Steal Percentage (STL%),Blocks (BLK),Block Percentage (BLK%),Personal Fouls (PF),Points (PTS),Turnovers (TOV),Turnover Percentage (TOV%),Player Efficiency Rating (PER)
3527,2024,Josh Minott,MIN,SF,32,0,2.8,0.5,1.1,.472,0.1,0.3,.400,0.4,0.8,.500,.528,0.4,0.4,.857,0.1,5.2,0.4,15.5,0.5,0.5,10.6,0.3,13.2,0.2,2.7,0.2,4.9,0.3,1.6,0.1,4.5,20.4
3528,2024,Jalen Pickett,DEN,SG,27,0,4.5,0.6,1.3,.429,0.3,0.9,.360,0.2,0.4,.600,.557,0.1,0.1,.750,0.0,0.9,0.5,11.5,0.5,0.5,6.4,0.8,21.7,0.1,1.6,0.0,0.0,0.5,1.6,0.3,19.7,9.7
3529,2024,Ibou Badji,POR,C,22,1,10.3,0.6,1.0,.636,0.0,0.0,,0.6,1.0,.636,.636,0.3,0.5,.500,0.9,9.4,1.4,16.3,2.3,2.3,12.6,0.6,7.7,0.1,0.7,0.9,8.0,2.1,1.5,0.7,35.5,8.1
3530,2024,Colin Castleton,LAL,C,16,0,3.7,0.6,1.0,.563,0.0,0.0,,0.6,1.0,.563,.563,0.4,0.4,1.000,0.4,11.9,0.4,10.8,0.8,0.8,11.3,0.2,6.8,0.1,1.6,0.0,0.0,0.7,1.5,0.2,13.9,13.0
3531,2024,Adam Flagler,OKC,SG,2,0,7.0,0.5,3.5,.143,0.5,3.0,.167,0.0,0.5,.000,.214,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.6,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6
3532,2024,Terry Taylor,CHI,PF,31,0,6.1,0.6,1.3,.513,0.1,0.3,.222,0.6,1.0,.600,.538,0.1,0.2,.800,0.5,9.9,0.6,12.1,1.2,1.2,11.0,0.3,7.0,0.2,1.3,0.1,1.1,0.5,1.5,0.2,14.5,10.1
3533,2024,Jack White,MEM,SF,4,0,16.0,0.5,4.0,.125,0.5,2.5,.200,0.0,1.5,.000,.188,0.0,0.0,,1.0,6.6,2.0,14.2,3.0,3.0,10.3,0.3,2.0,1.0,3.1,0.3,1.5,0.8,1.5,0.5,11.1,1.1
3534,2024,Dariq Whitehead,BRK,SF,2,0,12.0,0.5,2.5,.200,0.0,1.5,.000,0.5,1.0,.500,.200,0.5,1.0,.500,0.0,0.0,2.0,18.8,2.0,2.0,9.1,1.5,15.6,0.0,0.0,0.5,3.8,0.0,1.5,0.0,0.0,4.9
3535,2024,Kendall Brown,IND,SG,15,0,4.2,0.5,1.0,.533,0.0,0.1,.000,0.5,0.9,.615,.533,0.3,0.5,.625,0.2,5.4,0.1,3.6,0.3,0.3,4.5,0.3,9.3,0.0,0.0,0.0,0.0,0.6,1.4,0.1,9.7,7.6
3536,2024,Mason Jones,SAC,SG,5,0,5.6,0.4,1.6,.250,0.4,1.4,.286,0.0,0.2,.000,.375,0.2,0.4,.500,0.2,3.9,0.8,16.4,1.0,1.0,10.0,1.0,21.7,0.2,1.7,0.0,0.0,0.6,1.4,0.4,18.4,5.8
3537,2024,Jerome Robinson,GSW,SG,22,0,3.7,0.5,1.5,.333,0.1,0.8,.118,0.4,0.7,.563,.364,0.3,0.5,.636,0.0,1.4,0.2,6.6,0.3,0.3,4.0,0.2,8.0,0.0,0.6,0.1,3.3,0.2,1.4,0.1,5.0,5.7
3538,2024,Jermaine Samuels,HOU,SF,14,0,4.3,0.6,1.0,.643,0.0,0.1,.000,0.6,0.9,.750,.643,0.1,0.1,1.000,0.2,5.3,0.7,18.1,0.9,0.9,11.6,0.2,7.0,0.1,0.8,0.1,3.1,0.4,1.4,0.0,0.0,15.1
3539,2024,Jacob Toppin,NYK,SF,9,0,4.2,0.6,1.0,.556,0.1,0.4,.250,0.4,0.6,.800,.611,0.2,0.2,1.000,0.3,8.8,0.4,11.9,0.8,0.8,10.3,0.3,10.9,0.0,0.0,0.1,2.5,0.3,1.4,0.1,9.2,14.3
3540,2024,R.J. Hampton,MIA,PG,8,2,9.5,0.5,1.8,.286,0.1,1.0,.125,0.4,0.8,.500,.321,0.1,0.3,.500,0.3,3.0,0.5,6.0,0.8,0.8,4.5,1.0,13.6,0.0,0.0,0.0,0.0,1.0,1.3,0.4,16.8,0.9
3541,2024,Nathan Mensah,CHO,C,25,0,12.3,0.5,1.1,.429,0.0,0.0,,0.5,1.1,.429,.429,0.4,0.5,.750,1.2,10.3,1.4,13.6,2.6,2.6,11.9,0.4,3.7,0.2,1.0,0.6,4.3,2.6,1.3,0.6,29.6,5.0
3542,2024,Isaiah Thomas,PHO,PG,6,0,3.2,0.5,1.7,.300,0.3,0.7,.500,0.2,1.0,.167,.400,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,21.9,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,6.7
3543,2024,TyTy Washington Jr.,MIL,PG,11,0,5.1,0.5,1.8,.300,0.2,0.5,.333,0.4,1.3,.286,.350,0.0,0.0,,0.1,2.0,0.4,7.7,0.5,0.5,4.9,0.5,11.4,0.3,2.6,0.0,0.0,0.1,1.3,0.2,9.1,4.6
3544,2024,Jay Huff,DEN,C,20,0,2.5,0.5,0.8,.600,0.2,0.5,.333,0.3,0.3,1.000,.700,0.1,0.1,1.000,0.1,4.7,0.5,19.8,0.6,0.6,12.4,0.1,5.6,0.1,2.0,0.2,5.2,0.5,1.2,0.1,5.9,18.5
3545,2024,Keyontae Johnson,OKC,SF,9,0,7.3,0.6,1.8,.313,0.1,0.3,.333,0.4,1.4,.308,.344,0.0,0.0,,0.4,7.0,0.7,9.8,1.1,1.1,8.4,0.4,7.2,0.1,0.7,0.0,0.0,0.6,1.2,0.4,20.0,1.6
3546,2024,Chris Livingston,MIL,SF,21,0,4.3,0.5,1.0,.500,0.0,0.2,.200,0.5,0.8,.588,.523,0.1,0.2,.750,0.1,3.7,0.9,21.5,1.0,1.0,12.8,0.2,7.2,0.1,1.1,0.0,0.0,0.7,1.2,0.2,17.4,6.9
3547,2024,Braxton Key,DEN,SF,20,0,3.0,0.4,0.9,.412,0.1,0.3,.400,0.3,0.6,.417,.471,0.3,0.4,.750,0.2,5.7,0.8,26.9,0.9,0.9,16.6,0.5,18.8,0.1,1.7,0.1,1.4,0.3,1.1,0.1,4.6,16.5
3548,2024,Robin Lopez,MIL,C,16,2,4.1,0.4,1.2,.368,0.1,0.5,.250,0.3,0.7,.455,.421,0.1,0.1,1.000,0.2,5.2,0.1,3.3,0.3,0.3,4.2,0.3,7.8,0.1,0.7,0.2,3.9,0.4,1.1,0.1,9.1,6.6
3549,2024,Admiral Schofield,ORL,PF,23,0,3.7,0.4,1.1,.385,0.3,0.7,.375,0.2,0.4,.400,.500,0.0,0.1,.000,0.1,4.2,0.6,19.7,0.7,0.7,11.9,0.3,11.6,0.0,0.6,0.0,0.0,0.4,1.1,0.2,15.7,6.0
3550,2024,Hunter Tyson,DEN,PF,18,0,2.7,0.4,1.1,.400,0.2,0.8,.286,0.2,0.3,.667,.500,0.0,0.0,,0.1,2.4,0.4,18.0,0.5,0.5,10.4,0.1,5.6,0.1,1.0,0.0,0.0,0.6,1.1,0.1,9.1,6.0
3551,2024,Filip Petrušev,2TM,C,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.0,0.3,11.2,0.3,0.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,5.1
3552,2024,Filip Petrušev,PHI,C,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,37.5,1.0,1.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
3553,2024,Filip Petrušev,SAC,C,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,5.5
3554,2024,Hamidou Diallo,WAS,SG,2,0,2.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,1.0,41.8,0.0,0.0,1.0,1.0,21.4,0.5,28.9,1.0,18.7,0.0,0.0,0.5,1.0,0.5,33.3,33.2
3555,2024,Frank Ntilikina,CHO,PG,5,0,8.6,0.2,1.8,.111,0.2,1.6,.125,0.0,0.2,.000,.167,0.4,0.4,1.000,0.2,2.5,1.0,13.5,1.2,1.2,7.8,0.8,11.5,0.0,0.0,0.0,0.0,0.8,1.0,0.2,9.2,0.0
3556,2024,Joshua Primo,LAC,SG,2,0,5.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,0.0,0.0,,0.5,11.7,0.0,0.0,0.5,0.5,5.6,0.0,0.0,0.0,0.0,0.5,9.0,0.0,1.0,2.0,57.1,-12.8
3557,2024,Thanasis Antetokounmpo,MIL,PF,34,0,4.6,0.5,0.9,.533,0.0,0.0,.000,0.5,0.9,.552,.533,0.0,0.1,.000,0.2,5.1,0.2,4.2,0.4,0.4,4.6,0.5,13.9,0.2,2.2,0.1,2.2,0.7,0.9,0.4,31.2,5.5
3558,2024,James Johnson,IND,PF,9,0,5.2,0.3,1.1,.300,0.0,0.2,.000,0.3,0.9,.375,.300,0.2,0.2,1.000,0.1,2.4,0.3,7.2,0.4,0.4,4.8,0.9,18.6,0.6,5.0,0.1,1.7,1.0,0.9,0.6,31.5,5.0
3559,2024,Charlie Brown Jr.,NYK,SG,8,0,4.6,0.3,1.3,.200,0.3,0.9,.286,0.0,0.4,.000,.300,0.0,0.0,,0.1,3.0,0.1,3.0,0.3,0.3,3.0,0.0,0.0,0.0,0.0,0.3,5.1,0.6,0.8,0.3,16.7,-3.2
3560,2024,DaQuan Jeffries,NYK,SG,17,0,2.7,0.4,1.0,.353,0.1,0.6,.200,0.2,0.4,.571,.412,0.0,0.1,.000,0.0,0.0,0.3,12.2,0.3,0.3,6.1,0.3,14.9,0.0,0.0,0.1,2.0,0.1,0.8,0.2,14.4,3.1
3561,2024,Shaquille Harrison,MEM,SG,3,0,2.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.0,0.0,0.7,38.0,0.7,0.7,18.2,0.0,0.0,0.0,0.0,0.3,15.6,0.0,0.7,0.0,0.0,15.9
3562,2024,Quenton Jackson,IND,PG,3,0,3.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.7,0.7,1.000,0.0,0.0,1.3,41.2,1.3,1.3,20.6,0.7,18.6,0.3,4.3,0.0,0.0,0.3,0.7,0.0,0.0,16.1
3563,2024,Wendell Moore Jr.,MIN,SG,25,0,3.0,0.4,0.7,.500,0.0,0.2,.000,0.4,0.5,.750,.500,0.0,0.0,,0.0,0.0,0.5,17.4,0.5,0.5,9.1,0.2,10.9,0.2,3.3,0.0,1.2,0.2,0.7,0.2,18.2,8.6
3564,2024,Jalen Slawson,SAC,SF,12,0,3.1,0.3,0.5,.667,0.0,0.2,.000,0.3,0.3,1.000,.667,0.0,0.0,,0.1,3.0,0.5,18.6,0.6,0.6,10.6,0.2,6.9,0.1,1.3,0.1,2.5,0.7,0.7,0.2,25.0,6.6
3565,2024,Pat Spencer,GSW,PG,6,0,4.3,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.0,0.0,,0.3,8.4,0.3,8.2,0.7,0.7,8.3,0.8,23.3,0.0,0.0,0.0,0.0,0.2,0.7,0.2,20.0,9.4
3566,2024,Alondes Williams,MIA,SG,7,0,2.3,0.3,1.1,.250,0.0,0.6,.000,0.3,0.6,.500,.250,0.1,0.1,1.000,0.0,0.0,0.1,7.1,0.1,0.1,3.5,0.0,0.0,0.0,0.0,0.1,6.1,0.3,0.7,0.3,19.2,-7.9
3567,2024,Juan Toscano-Anderson,SAC,SF,11,0,4.8,0.3,1.1,.250,0.1,0.4,.250,0.2,0.7,.250,.292,0.0,0.0,,0.4,8.3,0.9,21.6,1.3,1.3,14.8,0.4,9.0,0.1,0.9,0.1,1.7,1.0,0.6,0.2,14.3,2.5
3568,2024,Usman Garuba,GSW,PF,6,0,3.0,0.2,1.0,.167,0.0,0.2,.000,0.2,0.8,.200,.167,0.2,0.3,.500,0.5,18.2,0.7,23.7,1.2,1.2,21.0,0.2,6.6,0.2,2.7,0.5,15.1,0.3,0.5,0.3,22.5,7.0
3569,2024,E.J. Liddell,NOP,PF,8,0,2.9,0.1,0.8,.167,0.0,0.6,.000,0.1,0.1,1.000,.167,0.3,0.3,1.000,0.0,0.0,0.6,23.9,0.6,0.6,12.1,0.1,5.2,0.3,4.3,0.3,8.6,0.3,0.5,0.3,22.5,4.3
3570,2024,Pete Nance,CLE,PF,8,0,3.4,0.1,0.8,.167,0.1,0.1,1.000,0.0,0.6,.000,.250,0.0,0.3,.000,0.0,0.0,0.4,12.3,0.4,0.4,6.2,0.0,0.0,0.1,1.8,0.0,0.0,0.3,0.4,0.1,12.7,-3.9
3571,2024,Maxwell Lewis,LAL,SF,34,0,3.0,0.1,0.6,.190,0.0,0.3,.111,0.1,0.4,.250,.214,0.1,0.1,.667,0.1,2.3,0.1,2.1,0.1,0.1,2.2,0.2,6.8,0.1,0.9,0.0,0.8,0.1,0.3,0.3,30.9,-3.9
3572,2024,Ryan Arcidiacono,NYK,PG,20,0,2.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.4,20.0,0.4,0.4,10.0,0.2,10.4,0.1,2.2,0.0,0.0,0.3,0.0,0.1,25.0,-2.0
3573,2024,Malcolm Cazalon,DET,SG,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3574,2024,Jalen Crutcher,NOP,PG,1,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6
3575,2024,Andrew Funk,CHI,SG,5,0,2.6,0.0,0.8,.000,0.0,0.6,.000,0.0,0.2,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.8,0.2,7.9,0.0,0.0,0.0,0.0,-5.0
3576,2024,Kaiser Gates,NOP,SF,1,0,7.0,0.0,4.0,.000,0.0,2.0,.000,0.0,2.0,.000,.000,0.0,0.0,,0.0,0.0,1.0,15.7,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.9
3577,2024,Danny Green,PHI,SG,2,0,9.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,1.0,12.5,1.0,1.0,6.1,0.5,6.5,0.5,2.7,0.0,0.0,0.5,0.0,0.0,0.0,0.7
3578,2024,Ron Harper Jr.,TOR,PF,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0
3579,2024,Justin Jackson,MIN,SF,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3580,2024,Dmytro Skapintsev,NYK,C,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.3
3581,2024,Javonte Smart,PHI,PG,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3582,2025,Shai Gilgeous-Alexander,OKC,PG,76,76,34.2,11.3,21.8,.519,2.1,5.7,.375,9.2,16.1,.571,.569,7.9,8.8,.898,0.9,2.8,4.1,12.6,5.0,5.0,7.8,6.4,31.3,1.7,2.4,1.0,3.0,2.2,32.7,2.4,8.6,30.7
3583,2025,Giannis Antetokounmpo,MIL,PF,67,67,34.2,11.8,19.7,.601,0.2,0.9,.222,11.6,18.7,.620,.607,6.5,10.6,.617,2.2,7.3,9.7,29.7,11.9,11.9,19.0,6.5,36.0,0.9,1.2,1.2,3.2,2.3,30.4,3.1,11.2,30.5
3584,2025,Nikola Jokić,DEN,C,70,70,36.7,11.2,19.5,.576,2.0,4.7,.417,9.3,14.8,.627,.627,5.2,6.4,.800,2.9,9.0,9.9,28.2,12.7,12.7,19.1,10.2,44.1,1.8,2.4,0.6,1.6,2.3,29.6,3.3,12.8,32.0
3585,2025,Luka Dončić,2TM,PG,50,50,35.4,9.2,20.5,.450,3.5,9.6,.368,5.7,10.9,.522,.536,6.2,7.9,.782,0.8,2.6,7.4,22.6,8.2,8.2,12.8,7.7,36.1,1.8,2.5,0.4,1.1,2.5,28.2,3.6,13.0,24.1
3586,2025,Luka Dončić,DAL,PG,22,22,35.7,9.8,21.2,.464,3.4,9.6,.354,6.4,11.5,.555,.544,5.1,6.6,.767,0.7,2.3,7.6,22.7,8.3,8.3,12.7,7.8,36.7,2.0,2.7,0.4,1.0,2.6,28.1,3.4,12.4,24.2
3587,2025,Luka Dončić,LAL,PG,28,28,35.1,8.8,20.0,.438,3.6,9.6,.379,5.1,10.4,.493,.530,7.0,8.9,.791,0.9,2.8,7.2,22.5,8.1,8.1,12.9,7.5,35.6,1.6,2.2,0.4,1.1,2.4,28.2,3.7,13.5,23.9
3588,2025,Anthony Edwards,MIN,SG,79,79,36.3,9.1,20.4,.447,4.1,10.3,.395,5.1,10.1,.501,.547,5.3,6.3,.837,0.8,2.4,4.9,14.8,5.7,5.7,8.7,4.5,20.9,1.2,1.6,0.6,1.7,1.9,27.6,3.2,12.0,20.1
3589,2025,Jayson Tatum,BOS,PF,72,72,36.4,9.2,20.3,.452,3.5,10.1,.343,5.7,10.2,.559,.537,5.0,6.1,.814,0.7,2.0,8.0,23.7,8.7,8.7,12.9,6.0,27.0,1.1,1.5,0.5,1.3,2.2,26.8,2.9,11.2,21.7
3590,2025,Kevin Durant,PHO,PF,62,62,36.5,9.5,18.1,.527,2.6,6.0,.430,7.0,12.1,.574,.598,4.9,5.8,.839,0.4,1.2,5.7,16.9,6.0,6.0,9.2,4.2,19.6,0.8,1.1,1.2,3.2,1.7,26.6,3.1,12.9,21.2
3591,2025,Tyrese Maxey,PHI,PG,52,52,37.7,9.2,21.0,.437,3.1,9.2,.337,6.1,11.8,.515,.511,4.9,5.6,.879,0.3,0.8,3.1,9.6,3.3,3.3,5.0,6.1,28.0,1.8,2.3,0.4,1.1,2.2,26.3,2.4,9.2,19.5
3592,2025,Cade Cunningham,DET,PG,70,70,35.0,9.8,20.8,.469,2.1,6.0,.356,7.6,14.8,.515,.521,4.5,5.3,.846,0.8,2.5,5.3,16.5,6.1,6.1,9.6,9.1,43.0,1.0,1.4,0.8,2.1,2.8,26.1,4.4,16.0,20.6
3593,2025,Jalen Brunson,NYK,PG,65,65,35.4,9.0,18.5,.488,2.3,6.1,.383,6.7,12.4,.539,.551,5.7,6.9,.821,0.4,1.4,2.5,7.9,2.9,2.9,4.7,7.3,32.3,0.9,1.3,0.1,0.3,2.1,26.0,2.5,10.5,21.6
3594,2025,Paolo Banchero,ORL,PF,46,46,34.4,9.0,19.8,.452,1.9,5.9,.320,7.1,13.9,.509,.500,6.1,8.4,.727,1.1,3.5,6.4,22.4,7.5,7.5,12.5,4.8,26.0,0.8,1.1,0.6,1.7,2.1,25.9,3.0,11.2,20.0
3595,2025,Devin Booker,PHO,SG,75,75,37.3,8.7,18.9,.461,2.4,7.3,.332,6.3,11.6,.542,.525,5.8,6.4,.894,1.0,3.1,3.1,8.9,4.1,4.1,6.1,7.1,30.6,0.9,1.2,0.2,0.5,2.6,25.6,2.9,11.9,19.3
3596,2025,LaMelo Ball,CHO,PG,47,47,32.0,8.6,21.3,.405,3.8,11.2,.339,4.8,10.1,.478,.494,4.1,4.9,.843,1.0,3.3,3.9,13.4,4.9,4.9,8.2,7.4,43.8,1.1,1.8,0.3,0.8,3.3,25.2,3.6,13.1,19.1
3597,2025,Damian Lillard,MIL,PG,58,58,36.1,7.7,17.1,.448,3.4,9.0,.376,4.3,8.1,.528,.547,6.2,6.8,.921,0.5,1.6,4.2,12.1,4.7,4.7,7.1,7.1,29.7,1.2,1.6,0.2,0.4,1.7,24.9,2.8,12.2,21.3
3598,2025,Anthony Davis,2TM,C,51,51,33.5,9.2,17.8,.516,0.7,2.4,.282,8.5,15.4,.553,.536,5.6,7.2,.775,2.6,9.1,8.9,29.1,11.6,11.6,19.4,3.5,18.3,1.2,1.7,2.2,6.0,1.9,24.7,2.2,9.5,26.3
3599,2025,Anthony Davis,LAL,C,42,42,34.3,9.5,18.0,.528,0.7,2.2,.298,8.9,15.8,.560,.546,6.0,7.6,.788,2.8,9.6,9.0,28.9,11.9,11.9,19.5,3.4,17.1,1.3,1.8,2.1,5.9,2.0,25.7,2.2,9.4,27.1
3600,2025,Anthony Davis,DAL,PF,9,9,29.6,7.8,16.9,.461,0.8,3.3,.233,7.0,13.6,.516,.484,3.7,5.3,.688,1.7,6.3,8.4,30.5,10.1,10.1,18.6,4.4,24.7,0.6,0.9,2.2,6.4,1.8,20.0,2.2,10.4,21.7
3601,2025,Kyrie Irving,DAL,SG,50,50,36.1,8.9,18.9,.473,2.9,7.2,.401,6.1,11.7,.517,.549,3.9,4.3,.916,1.2,3.7,3.6,10.6,4.8,4.8,7.2,4.6,20.5,1.3,1.8,0.5,1.1,2.0,24.7,2.2,9.7,19.9
3602,2025,Zion Williamson,NOP,PF,30,30,28.6,9.6,16.9,.567,0.1,0.4,.231,9.5,16.5,.576,.570,5.3,8.0,.656,2.5,9.3,4.7,18.2,7.2,7.2,13.6,5.3,36.6,1.2,2.1,0.9,3.0,2.7,24.6,3.0,12.8,27.3
3603,2025,Stephen Curry,GSW,PG,70,70,32.2,8.1,18.0,.448,4.4,11.2,.397,3.6,6.8,.534,.572,4.0,4.3,.933,0.6,1.9,3.9,13.3,4.4,4.4,7.4,6.0,31.3,1.1,1.7,0.4,1.3,1.4,24.5,2.9,12.6,21.5
3604,2025,LeBron James,LAL,SF,70,70,34.9,9.3,18.1,.513,2.1,5.7,.376,7.2,12.5,.574,.571,3.7,4.7,.782,1.0,3.4,6.8,21.2,7.8,7.8,12.6,8.2,40.3,1.0,1.4,0.6,1.5,1.4,24.4,3.7,15.5,22.7
3605,2025,Karl-Anthony Towns,NYK,C,72,72,35.0,8.9,16.9,.526,2.0,4.7,.420,6.9,12.2,.567,.584,4.7,5.7,.829,2.9,9.8,9.8,32.0,12.8,12.8,21.0,3.1,13.8,1.0,1.4,0.7,1.9,3.5,24.4,2.7,12.1,23.4
3606,2025,Victor Wembanyama,SAS,C,46,46,33.2,8.9,18.6,.476,3.1,8.8,.352,5.8,9.9,.586,.559,3.4,4.1,.836,1.8,5.7,9.2,29.8,11.0,11.0,17.7,3.7,18.3,1.1,1.6,3.8,10.4,2.3,24.3,3.2,13.7,24.2
3607,2025,Franz Wagner,ORL,SF,60,60,33.7,9.0,19.4,.463,1.7,5.9,.295,7.2,13.5,.535,.507,4.5,5.2,.871,0.9,3.0,4.8,17.1,5.7,5.7,9.7,4.7,26.6,1.3,1.9,0.4,1.0,2.5,24.2,2.3,9.6,20.1
3608,2025,Trae Young,ATL,PG,76,76,36.0,7.4,18.1,.411,2.9,8.4,.340,4.6,9.7,.474,.491,6.5,7.4,.875,0.5,1.4,2.6,8.2,3.1,3.1,4.7,11.6,46.4,1.2,1.6,0.2,0.4,1.9,24.2,4.7,17.9,18.3
3609,2025,Donovan Mitchell,CLE,SG,71,71,31.4,8.2,18.6,.443,3.3,8.9,.368,5.0,9.7,.512,.531,4.2,5.1,.823,0.8,2.8,3.7,12.5,4.5,4.5,7.8,5.0,23.9,1.3,2.0,0.2,0.7,2.0,24.0,2.1,9.2,20.9
3610,2025,Cam Thomas,BRK,SG,25,23,31.2,8.0,18.2,.438,2.7,7.8,.349,5.2,10.4,.506,.513,5.3,6.0,.881,0.6,2.1,2.7,10.4,3.3,3.3,6.0,3.8,22.9,0.6,1.0,0.1,0.3,1.8,24.0,2.5,10.6,18.0
3611,2025,Tyler Herro,MIA,SG,77,77,35.4,8.5,17.9,.472,3.3,8.7,.375,5.2,9.2,.565,.563,3.7,4.2,.878,0.5,1.4,4.7,14.6,5.2,5.2,8.1,5.5,26.2,0.9,1.3,0.2,0.6,1.1,23.9,2.6,11.5,19.7
3612,2025,Joel Embiid,PHI,C,19,19,30.2,7.4,16.6,.444,1.2,4.1,.299,6.2,12.5,.492,.481,7.8,8.9,.882,1.9,6.8,6.3,24.5,8.2,8.2,15.3,4.5,25.6,0.7,1.2,0.9,3.1,2.2,23.8,3.3,13.7,23.4
3613,2025,De'Aaron Fox,2TM,PG,62,62,36.1,8.7,18.8,.463,1.9,6.1,.310,6.8,12.6,.538,.514,4.2,5.1,.827,0.9,2.7,3.9,12.1,4.8,4.8,7.4,6.3,27.2,1.5,2.0,0.4,1.1,2.6,23.5,2.8,11.8,18.3
3614,2025,De'Aaron Fox,SAC,PG,45,45,37.0,9.2,19.6,.469,2.0,6.4,.322,7.2,13.3,.539,.521,4.5,5.5,.829,1.0,3.0,4.0,12.2,5.0,5.0,7.6,6.1,26.0,1.5,1.9,0.4,1.2,2.6,25.0,3.0,11.8,19.0
3615,2025,De'Aaron Fox,SAS,PG,17,17,34.0,7.4,16.5,.446,1.5,5.6,.274,5.8,10.9,.535,.493,3.5,4.2,.819,0.5,1.7,3.8,11.9,4.3,4.3,6.8,6.8,30.8,1.5,2.1,0.3,0.8,2.7,19.7,2.4,11.6,16.3
3616,2025,Zach LaVine,2TM,SG,74,74,35.2,8.4,16.5,.511,3.2,7.2,.446,5.2,9.3,.562,.609,3.2,3.9,.825,0.3,0.9,4.0,12.0,4.3,4.3,6.5,4.2,18.3,0.8,1.1,0.2,0.4,1.6,23.3,2.8,13.4,17.3
3617,2025,Zach LaVine,CHI,SF,42,42,34.1,8.6,16.9,.511,3.2,7.3,.446,5.4,9.6,.560,.607,3.5,4.3,.797,0.3,0.9,4.5,13.7,4.8,4.8,7.4,4.5,20.5,0.9,1.3,0.2,0.6,1.5,24.0,2.9,13.3,18.4
